label,message,sentiment,predicted
ham,Ok then u tell me wat time u coming later lor.,positive,positive
spam,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost £1.50. 2 cancel send STOP",negative,positive
ham,S.this will increase the chance of winning.,positive,positive
ham,Ard 530 lor. I ok then message ü lor.,positive,positive
ham,I absolutely LOVE South Park! I only recently started watching the office.,positive,positive
ham,"I‘ll leave around four, ok?",positive,positive
ham,I told your number to gautham..,positive,neutral
ham,Ya just telling abt tht incident..,positive,neutral
spam,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches,negative,neutral
ham,But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet.,positive,positive
spam,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",negative,negative
ham,We're done...,positive,neutral
spam,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk",negative,positive
ham,"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order",positive,neutral
ham,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... ",positive,neutral
ham,Change windows logoff sound..,positive,positive
ham,Aiyar sorry lor forgot 2 tell u...,positive,negative
ham,How i noe... She's in da car now... Later then c lar... I'm wearing shorts...,positive,neutral
ham,So u workin overtime nigpun?,positive,neutral
ham,"Thanx 4 the time weve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx",positive,negative
ham,I'm always looking for an excuse to be in the city.,positive,negative
ham,Yar lor... How u noe? U used dat route too?,positive,neutral
ham,"Haha awesome, I might need to take you up on that, what you doin tonight?",positive,positive
ham,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago",positive,positive
ham,"Dear, will call Tmorrow.pls accomodate.",positive,neutral
ham,U sure u can't take any sick time?,positive,negative
ham,Anytime...,positive,neutral
ham,Ok thanx...,positive,positive
spam,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,negative,neutral
ham,I wanna watch that movie,positive,neutral
spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,negative,positive
ham,Do you mind if I ask what happened? You dont have to say if it is uncomfortable.,positive,negative
ham,Ok which your another number,positive,positive
ham,Do you like Italian food?,positive,neutral
ham,"Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around",positive,neutral
ham,Yep then is fine 7.30 or 8.30 for ice age.,positive,positive
ham,"Since when, which side, any fever, any vomitin.",positive,neutral
spam,Would you like to see my XXX pics they are so hot they were nearly banned in the uk!,negative,positive
ham,Okay same with me. Well thanks for the clarification,positive,positive
ham,"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya",positive,negative
ham,Well obviously not because all the people in my cool college life went home ;_;,positive,positive
ham,"Haha, that was the first person I was gonna ask",positive,positive
ham,Hope you are having a great day.,positive,positive
ham,Ü v ma fan...,positive,neutral
ham,Call me when you get the chance plz &lt;3,positive,neutral
ham,Now only i reached home. . . I am very tired now. . I will come tomorro,positive,negative
ham,Want to send me a virtual hug?... I need one,positive,neutral
ham,Ok then i will come to ur home after half an hour,positive,positive
ham,Yavnt tried yet and never played original either,positive,positive
ham,That's necessarily respectful,positive,positive
spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,negative,positive
ham,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.,positive,positive
ham,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,positive,positive
ham,Tell dear what happen to you. Why you talking to me like an alian,positive,neutral
spam,"SMS. ac sun0819 posts HELLO:""You seem cool, wanted to say hi. HI!!!"" Stop? Send STOP to 62468",negative,positive
ham,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*",positive,positive
ham,Please attend the phone:),positive,positive
ham,If You mean the website. Yes.,positive,negative
ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",positive,positive
ham,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING",positive,positive
spam,Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890£1.50 per msg,negative,positive
ham,Alright took the morphine. Back in yo.,positive,neutral
ham,"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want",positive,positive
ham,"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!",positive,positive
ham,I dun believe u. I thk u told him.,positive,neutral
ham,"Short But Cute : "" Be a good person , but dont try to prove"" ..... Gud mrng...",positive,positive
ham,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh,positive,neutral
ham,Just sleeping..and surfing,positive,neutral
ham,Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...,positive,positive
ham,So wats ur opinion abt him and how abt is character?,positive,neutral
ham,"SYMPTOMS when U are in love: ""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your",positive,positive
ham,Finished class where are you.,positive,neutral
ham,Just curious because my cuz asked what I was up to,positive,negative
ham,"Fuck babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ...",positive,negative
ham,Theyre doing it to lots of places. Only hospitals and medical places are safe.,positive,positive
ham,"Hi, wlcome back, did wonder if you got eaten by a lion or something, nothing much",positive,positive
ham,Pls go ahead with watts. I just wanted to be sure. Do have a great weekend. Abiola,positive,positive
ham,Then anything special?,positive,positive
ham,Wat time u finish ur lect today?,positive,neutral
ham,I only haf msn. It's yijue@hotmail.com,positive,neutral
ham,Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.,positive,positive
ham,Got smaller capacity one? Quite ex...,positive,neutral
spam,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",negative,positive
ham,"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*",positive,neutral
ham,Dont let studying stress you out. L8r.,positive,neutral
ham,I cant pick the phone right now. Pls send a message,positive,positive
ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",positive,positive
ham,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,positive,positive
ham,Stupid.its not possible,positive,neutral
spam,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117,negative,positive
spam,07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,negative,positive
ham,In the end she might still vomit but its okay. Not everything will come out.,positive,positive
ham,Mm i had my food da from out,positive,neutral
ham,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",positive,positive
ham,Yupz... I've oredi booked slots 4 my weekends liao... ,positive,neutral
ham,Already one guy loving you:-.,positive,positive
ham,"Hmm well, night night ",positive,neutral
ham,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",positive,positive
ham,Hope you are having a good week. Just checking in,positive,positive
spam,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",negative,positive
ham,Hey whats up? U sleeping all morning?,positive,neutral
ham,Which is weird because I know I had it at one point,positive,negative
ham,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted",positive,negative
